"","pop_5km","distance_water","impervious_surface","light","noise","open_green","temp_cooldown","temp_day","temp_night","tree_cover"
"Nh_02",-0.721417112129942,1.46160558199931,-0.705648108049162,-0.494661284878762,-0.119123724924184,-0.511225126390127,-0.0979446600346189,-0.035139207498199,0.304635276917829,1.11714520743475
"Nh_04",-0.769677773266605,-0.503093828327464,-0.558311759145382,-0.293726459225707,0.341954391451716,-0.293450314469239,-1.17443556595483,0.783888786847371,0.879323054505544,0.899576042346726
"Nh_05",2.17567308051739,-0.556402159140793,1.3689375809036,0.965909472574115,0.870444634741034,-0.210603842241404,0.0741335372419779,0.426223880564715,0.301005733806877,-1.37353066314196
"Nh_10",-0.0256236252057241,-0.683143917463956,0.914533601306822,0.944401149229063,0.875959573281294,-0.413256282317892,-0.566344200510591,0.828990627184949,0.656056586057149,-0.640250960124542
"Nh_11",-0.555579487384576,0.734691894644946,-0.487199239569436,0.299802202090758,0.161963257121854,3.22079286460804,-1.26540694591777,0.48728804277616,-0.308673359993197,-0.823453438714748
"Nh_51",-0.647478846596616,-0.491823178348275,-0.361891799396508,-0.111506056455524,0.384598320181848,-0.325266836898839,-0.927020637997363,0.67021990300777,0.772326075540371,0.621704323463721
"Nl_03",-0.797658166922633,-0.699099951190352,-1.36510699982402,-2.435327187989,-2.04160236712545,0.942571706576309,1.76019950044327,-1.98210136243914,-2.01092100996284,-0.251019574413359
"Nl_05",0.518797800414427,-0.343336171021305,0.843189235357883,0.929068163995183,0.878972456055955,-0.157281856431728,-0.860545983943064,0.899519569615152,0.599894343915588,-0.514794742591415
"Nl_14",2.37189822995898,0.263394521451895,1.73403246919898,0.980411972754907,0.950507847423898,-0.757955925903591,0.627904374143131,0.222396844369865,0.279122808789745,-1.61580292190879
"Nl_16",-0.564641876356981,2.74909603015156,-0.666497061714276,-0.0776714343100854,-0.992299073626376,3.62058739056941,0.881395895234397,-1.35749950308993,-1.82893319775692,-0.91325149262606
"Nl_200",2.35894358994013,0.313668379537781,1.7235225793733,0.978777859130547,0.995489878631635,-0.726402004035846,0.538365027617985,0.270887292517565,0.288411073200188,-1.60147902561635
"Nl_205",-0.218039753495715,-0.748784750914956,0.52487144131739,0.658925837408144,0.651480839423959,-0.521449734361579,-0.238466776362096,0.515462639602685,0.589029921783239,-0.407496137705798
"Nl_206",1.35500081830585,-0.180638058184282,1.05043492059591,0.9632477886378,1.16087148909311,-0.470130555914838,-0.243392796062603,0.528611032561567,0.390863246330474,-0.795353170755621
"Nl_208",0.00573427626152698,-0.793414385264246,0.481887249524032,0.639555290015669,0.824317180856588,-0.517974516483642,-0.718378312795079,0.87379513971906,0.842861246922697,-0.15783101159924
"Nl_211",0.266412957104848,-0.556342576226089,0.980817769703111,0.946006753665034,0.638476771869774,-0.166000137355045,-0.73714690495257,0.851287424996713,0.538689319242995,-0.602734200149186
"Nl_214",0.0721651264904478,-0.355290090009377,0.870672687080143,0.944037140606292,0.688650978674347,-0.13584213339566,-0.517793445519085,0.664928861830161,0.405615421712517,-0.567960524093821
"Nl_55",1.36804112351768,-0.541008294083654,0.987265632025222,0.954751224144415,0.810167690625695,-0.000760808489324419,-0.380332637227172,0.614335284047635,0.395257813825706,-0.907042251783688
"Nl_56",1.70550067163436,-0.436083555093373,1.9760125318578,0.983138525424225,0.922724837603738,-0.904253051421488,0.994878753176578,0.068187314527727,0.200200034552351,-1.83555929449271
"Nm_02",-0.752949316479391,1.83973810381532,-0.834832529802228,-0.637067573121273,-0.274531510366045,-0.492979691309683,-0.003026578384603,-0.18974920072563,0.170425946411186,1.31045689546885
"Nm_05",-0.0384818560692684,-0.742347668165647,0.306324839845097,0.413387766754609,0.628632502095375,-0.445659560770697,-0.759917927251874,0.857585664108562,0.85938016370048,-0.0756001688179942
"Nm_07",1.70778927886345,-0.458474737058861,1.97326738456658,0.983152573430098,0.928100576587721,-0.901184723696895,0.998156400325721,0.0618519094404446,0.193569182819798,-1.83742503805829
"Nm_09",1.51647712851606,-0.532760703221623,1.08526361754078,0.95906065653432,0.841298562291279,-0.0419383662265349,-0.253156546563428,0.558644857309138,0.358741443981399,-1.02873100520819
"Nm_201",1.27422570397034,-0.589635690523278,0.712332663185117,0.686252514244532,0.695876496519341,-0.570983387745946,-0.104310227121863,0.351246170875157,0.411633408606836,-0.3716956722892
"Nm_202",-0.371583115866834,-0.655621253695067,0.0107461356376931,0.458109593451724,0.457945556120639,0.338934631039656,-0.734279081102523,0.622823528261886,0.516421384465417,-0.260865862821058
"Oh_01",-0.391955996302752,1.77646491741973,-0.195325316439642,0.297590054342383,-0.0914863442010066,0.0721349137313998,-0.309179297625373,-0.0655140300703699,-0.23744271189789,0.81358849642779
"Oh_02",-0.277473490817691,0.67789776987039,0.646295701770026,0.88094548034684,0.141804075193402,-0.0186353987532331,-0.0985576730366268,0.0434570744744738,-0.324588633723415,-0.122675401381352
"Oh_03",-0.639835788767797,-0.845619755076969,-0.928064190453726,-0.46389202025017,0.257867572195265,-0.385035561865943,-0.881941953584135,0.788201898296394,1.1596658750956,0.794039827522241
"Oh_04",-0.72745156601213,-0.216450098235904,-1.20804051407432,-1.11587319447481,-1.27299835436786,0.135953850057305,0.389042198580375,-0.743061841159674,-0.524475173136017,1.36996056763035
"Oh_07",-0.660762484648611,-0.721833831640901,-0.633799536872946,-0.551909387871634,0.306724366109253,-0.784055419777983,-0.906667854935806,0.851630745694777,1.23431780752924,0.947954155451039
"Oh_10",-0.712272997417414,1.56687389000425,-0.671118987878383,-0.445585815890906,-0.150608542805614,-0.459433281364615,-0.0548471534950918,-0.0941722491522197,0.214181421930946,1.11237054856869
"Oh_12",-0.893846540518334,-1.6634936292388,-1.42536399343261,-3.02030557184844,-2.42940300807921,-0.498436139862456,2.81426032949788,-2.847748265782,-2.60830399862915,-0.529611957126156
"Ol_03",-0.608162480379749,1.88872764056769,-0.622109395402659,-0.320128446734328,-0.224962644818908,-0.157161921797542,0.0685131034258159,-0.305129113159237,-0.121515965634546,1.11397602118794
"Ol_06",-0.228172312742589,0.706727582193362,-0.0170226101878683,0.4937097193941,0.0612766496715915,2.97674421339989,-0.670669120086208,0.168650662721218,-0.57041390759675,-1.29534578482166
"Ol_11",-0.38026824850863,-1.02544079820369,-0.509261654188365,-0.381705814595985,0.432970005249596,-0.655428411126902,-0.714760972537062,0.829923028593629,1.24514880067042,0.548095106352898
"Ol_16",-0.854867917472282,0.720049199905329,-0.874298378777234,-1.1177870286867,-2.20937721337608,0.442701181718255,1.93264744662455,-2.19572906635572,-2.14355495123013,1.00669813518667
"Ol_50",-0.859778669287693,-0.544300056670048,-1.23638168958291,-1.16147302153899,-0.0411520418328632,0.114586289857691,-1.5316781287705,0.867362638520959,0.953223410999633,1.40825613280086
"Ol_55",-0.698578277460075,0.165445432855524,-0.771078460182263,0.143207841093027,-1.22448554088163,-0.0431671550056686,1.2543657793692,-1.39225294214283,-1.21129954102196,0.978225248532398
"Om_02",-0.442594726061506,1.6571594163733,-0.114123392459165,0.408112740549248,-0.0848118379944857,0.0286807628297479,-0.36250516717593,-0.0208642209089987,-0.233828922679331,0.776906755674873
"Om_05",-0.602555295972815,-0.729587735495381,-0.532696732281021,-0.117820635095496,-0.0110778651822499,-0.56891505652751,-0.564143239630041,0.425530270548193,0.619623212328867,0.881499217287
"Om_06",-0.636877062701589,-0.612185889228658,-1.07636012822984,-0.88667502053494,-0.896359396079084,-0.277522605370014,-0.103397282324184,-0.250792457075894,-0.0211148724456384,1.40878679321843
"Om_08",-0.726742983789872,-1.04046488163272,-1.28500396567012,-1.49545981622963,-1.14313577710357,-0.05995425132422,0.733321007885246,-0.729735980668099,-0.373369216675424,0.584579616175799
"Om_15",-0.891332016859677,0.745137282565276,-1.1108715971754,-1.78298655008467,-2.70166126630531,0.578656254248372,2.71306371733598,-2.92344165278599,-2.86118855325988,0.835691209510148
